km_driven,mileage,engine,max_power,seats,no. of years,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
55735,19.01,1461.0,108.45,5,9,1,0,0,1,0,1,0,1,0,0
120000,23.5,1498.0,88.7,5,9,1,0,0,1,0,1,0,0,0,0
140000,14.0,2489.0,95.0,8,7,1,0,0,1,0,1,0,0,0,0
100000,19.1,1197.0,85.8,5,9,0,0,1,1,0,1,0,0,0,0
22000,17.4,1497.0,117.3,5,6,0,0,1,1,0,1,0,0,0,0
40000,23.0,1498.0,98.96,5,2,1,0,0,1,0,1,0,0,0,0
7032,19.0,1199.0,88.76,5,2,0,0,1,0,1,0,0,0,0,0
68089,19.16,2494.0,157.7,5,5,0,0,1,0,1,0,0,0,0,0
6000,18.15,1198.0,82.0,6,3,0,0,1,1,0,1,0,0,0,0
46000,15.8,2148.0,170.0,5,3,1,0,0,0,0,1,0,0,0,0
90000,15.4,2179.0,120.0,7,6,1,0,0,1,0,1,0,0,0,0
10000,21.21,1197.0,81.8,5,2,0,0,1,1,0,1,0,0,0,0
140000,21.02,1248.0,88.76,5,8,1,0,0,1,0,1,0,0,0,0
50000,19.67,1582.0,126.2,5,5,1,0,0,1,0,1,0,0,0,0
120000,15.96,2523.0,63.0,9,5,1,0,0,1,0,1,0,0,0,0
61000,20.4,1248.0,91.7,5,11,1,0,0,0,0,1,0,1,0,0
35000,27.39,1248.0,74.0,5,4,1,0,0,1,0,1,0,0,0,0
285000,12.8,2494.0,102.0,8,12,1,0,0,1,0,1,0,0,0,1
110000,26.0,1498.0,98.6,5,5,1,0,0,1,0,1,0,0,0,0
7800,22.0,1197.0,81.8,5,3,0,0,1,1,0,0,0,0,0,0
35000,23.01,999.0,67.0,5,4,0,0,1,1,0,1,0,0,0,0
25000,23.01,999.0,67.0,5,3,0,0,1,1,0,1,0,0,0,0
120000,19.09,1396.0,69.0,5,13,1,0,0,1,0,1,0,1,0,0
39000,19.59,1995.0,187.74,5,4,1,0,0,0,0,0,0,0,0,0
80000,19.7,796.0,46.3,5,11,0,0,1,1,0,1,0,0,0,0
30000,18.6,1199.0,76.8,5,7,0,0,1,1,0,1,0,0,0,0
56494,18.2,1199.0,88.7,5,5,0,0,1,0,1,1,0,0,0,0
120000,17.4,1497.0,117.3,5,6,0,0,1,1,0,1,0,1,0,0
20000,15.9,1527.0,57.0,5,18,1,0,0,1,0,1,0,0,0,0
70000,18.5,1197.0,80.0,5,10,0,0,1,1,0,1,0,0,0,0
60000,21.49,1498.0,108.5,5,5,1,0,0,0,0,1,0,0,0,0
150000,17.6,2179.0,153.86,7,4,1,0,0,1,0,1,0,0,0,0
60000,21.1,814.0,55.2,5,7,0,0,1,1,0,1,0,1,0,0
25538,16.78,1496.0,88.73,5,4,0,0,1,0,1,1,0,0,0,0
20000,24.7,796.0,47.3,5,4,0,0,1,1,0,1,0,0,0,0
120000,17.0,1497.0,118.0,5,13,0,0,1,1,0,1,0,1,0,0
125000,11.5,2982.0,171.0,7,11,1,0,0,1,0,1,0,1,0,0
60000,15.37,1196.0,73.0,5,5,0,0,1,1,0,1,0,0,0,0
120000,24.4,1120.0,71.0,5,5,1,0,0,1,0,1,0,0,0,0
100000,20.54,1598.0,103.6,5,10,1,0,0,1,0,1,0,1,0,0
120000,16.1,1298.0,88.2,5,14,0,0,1,1,0,1,0,0,0,0
10000,21.1,814.0,55.2,5,7,0,0,1,1,0,1,0,0,0,0
74000,18.88,1995.0,184.0,5,6,1,0,0,1,0,0,0,0,0,0
162000,12.8,2494.0,102.0,7,9,1,0,0,1,0,1,1,0,0,0
7032,19.0,1199.0,88.76,5,2,0,0,1,0,1,0,0,0,0,0
60000,0.0,1950.0,194.0,5,4,1,0,0,0,0,0,0,0,0,0
15000,23.26,1197.0,88.5,5,1,0,0,1,1,0,1,0,0,0,0
70000,25.44,936.0,56.3,5,7,1,0,0,1,0,1,0,0,0,1
144000,21.9,1396.0,88.8,5,8,1,0,0,1,0,1,0,0,0,0
46000,15.1,2179.0,152.87,7,3,1,0,0,1,0,1,0,0,0,0
77000,17.92,1086.0,62.1,5,12,0,0,1,1,0,1,0,0,0,0
120000,21.64,1461.0,84.8,5,8,1,0,0,1,0,1,0,0,0,0
80000,22.9,1248.0,74.0,5,9,1,0,0,1,0,1,0,1,0,0
90000,20.14,1197.0,81.86,5,2,0,0,1,1,0,1,0,0,0,0
110000,18.1,1493.0,110.0,5,14,1,0,0,1,0,1,0,1,0,0
100000,15.96,2523.0,63.0,9,10,1,0,0,1,0,1,0,1,0,0
135000,23.0,1396.0,90.0,5,11,1,0,0,1,0,1,0,1,0,0
80000,24.7,796.0,47.3,5,4,0,0,1,1,0,1,0,0,0,0
40000,24.3,1248.0,88.5,5,4,1,0,0,1,0,1,0,0,0,0
33243,21.4,1197.0,83.1,5,6,0,0,1,0,0,1,0,0,0,0
66693,25.17,799.0,53.3,5,5,0,0,1,0,0,1,0,0,0,0
20000,23.0,1498.0,98.96,5,2,1,0,0,1,0,1,0,0,0,0
330000,13.44,2359.0,198.25,5,9,0,0,1,1,0,1,0,1,0,0
8500,16.78,1995.0,190.0,5,2,1,0,0,0,0,0,0,0,0,0
12000,20.0,999.0,72.0,7,2,0,0,1,1,0,1,0,0,0,0
8000,18.9,1197.0,81.86,5,2,0,0,1,1,0,1,0,0,0,0
13000,18.9,1197.0,81.86,5,2,0,0,1,1,0,1,0,0,0,0
75000,24.3,1248.0,88.5,5,4,1,0,0,1,0,1,0,0,0,0
120000,23.0,1396.0,90.0,5,10,1,0,0,1,0,1,0,0,0,1
35000,17.01,1591.0,121.3,5,6,0,0,1,1,0,1,0,0,0,0
135000,14.0,2498.0,112.0,8,11,1,0,0,1,0,1,0,0,0,0
70000,20.36,1197.0,78.9,5,11,0,0,1,1,0,1,0,1,0,0
79328,12.99,2494.0,100.6,7,8,1,0,0,0,1,1,0,1,0,0
20000,25.17,799.0,53.3,5,5,0,0,1,1,0,1,0,0,0,0
93000,24.5,1498.0,98.6,7,6,1,0,0,1,0,1,0,1,0,0
110000,15.0,1586.0,104.68,5,12,0,0,1,1,0,1,0,0,0,1
77500,14.0,2179.0,138.1,7,7,1,0,0,1,0,1,0,1,0,0
60000,22.77,1498.0,98.59,5,4,1,0,0,1,0,1,0,0,0,0
23000,20.36,1197.0,78.9,5,7,0,0,1,1,0,1,0,1,0,0
20000,18.0,1969.0,190.0,5,2,1,0,0,1,0,0,0,0,0,0
50000,19.7,796.0,46.3,5,10,0,0,1,1,0,1,0,0,0,0
9000,13.6,1999.0,177.0,5,4,1,0,0,0,0,0,0,0,0,0
70000,23.2,1248.0,73.94,5,9,1,0,0,1,0,1,0,0,0,0
91000,20.36,1197.0,78.9,5,10,0,0,1,1,0,1,0,1,0,0
57000,17.8,1198.0,86.7,5,4,0,0,1,1,0,1,0,0,0,0
70000,19.68,1399.0,67.0,5,8,1,0,0,1,0,1,0,1,0,0
7000,20.3,1086.0,68.0,5,3,0,0,1,1,0,1,0,0,0,0
15000,21.1,814.0,55.2,5,4,0,0,1,1,0,1,0,1,0,0
100000,13.1,1493.0,82.0,5,16,1,0,0,1,0,1,0,0,0,1
35000,25.32,1198.0,77.0,6,5,1,0,0,1,0,1,0,0,0,0
32000,18.9,1197.0,81.86,5,3,0,0,1,1,0,1,0,0,0,0
100000,14.8,1998.0,68.0,5,13,1,0,0,1,0,1,0,0,0,0
120000,21.21,1197.0,81.8,5,4,0,0,1,1,0,0,0,0,0,0
150000,18.9,998.0,67.1,5,15,0,0,1,1,0,1,1,0,0,0
25000,21.21,1197.0,81.8,5,3,0,0,1,1,0,1,0,0,0,0
160000,13.5,2477.0,178.0,7,6,1,0,0,1,0,1,0,1,0,0
27000,20.73,1373.0,91.1,5,4,0,0,1,1,0,1,0,0,0,0
44500,25.1,1248.0,88.5,5,4,1,0,0,1,0,1,0,0,0,0
110000,18.8,1248.0,90.0,5,10,1,0,0,1,0,1,0,1,0,0
60000,15.1,2179.0,152.87,7,3,1,0,0,1,0,1,0,0,0,0
40000,24.3,1248.0,88.5,5,4,1,0,0,1,0,1,0,0,0,0
80000,22.74,796.0,47.3,5,8,0,0,1,1,0,1,0,1,0,0
9654,19.56,1197.0,81.8,5,2,0,0,1,0,0,0,0,0,0,0
39000,20.36,1197.0,78.9,5,8,0,0,1,0,0,1,0,0,0,0
5000,17.19,1197.0,81.86,5,2,0,0,1,1,0,1,0,0,0,0
47000,20.3,1248.0,75.0,5,8,1,0,0,1,0,1,0,0,0,0
110000,18.9,1061.0,67.0,5,14,0,0,1,1,0,1,1,0,0,0
68000,25.44,936.0,57.6,5,8,1,0,0,1,0,1,0,1,0,0
82000,17.3,1998.0,163.7,5,9,1,0,0,1,0,1,0,0,0,1
79000,25.47,1248.0,88.5,7,4,1,0,0,0,0,1,0,0,0,0
160000,24.4,1120.0,71.01,5,6,1,0,0,1,0,1,0,0,0,0
120000,16.8,1405.0,62.0,5,17,1,0,0,1,0,1,0,1,0,0
181491,13.5,2477.0,175.56,7,8,1,0,0,0,0,1,0,0,0,0
23700,20.4,1197.0,81.8,5,5,0,0,1,1,0,1,0,0,0,0
67000,23.95,998.0,67.05,5,6,0,0,1,1,0,1,0,0,0,0
53619,24.3,1248.0,88.5,5,4,1,0,0,0,1,1,0,0,0,0
76131,13.22,2967.0,241.4,5,7,1,0,0,1,0,0,0,0,0,0
20000,22.37,2487.0,214.56,5,2,0,0,1,0,0,0,0,0,0,0
80000,18.9,1197.0,82.0,5,7,0,0,1,1,0,1,0,0,0,0
80000,22.95,1248.0,74.0,5,3,1,0,0,1,0,1,0,0,0,0
194000,20.0,1399.0,68.0,5,9,1,0,0,1,0,1,0,0,0,0
44885,26.59,1248.0,74.0,5,3,1,0,0,0,0,1,0,0,0,0
35000,24.3,1248.0,88.5,5,4,1,0,0,1,0,1,0,0,0,0
81632,20.0,1399.0,68.0,5,9,1,0,0,0,0,1,0,0,0,0
163720,18.5,1399.0,68.0,5,9,1,0,0,0,0,1,0,0,0,0
5000,18.6,1197.0,81.86,5,1,0,0,1,1,0,1,0,0,0,0
40000,20.51,998.0,67.04,5,5,0,0,1,1,0,1,0,0,0,0
43000,24.52,1248.0,88.5,7,4,1,0,0,1,0,1,0,0,0,0
135000,21.9,1396.0,88.76,5,9,1,0,0,1,0,1,0,0,0,0
10000,18.12,1995.0,190.0,5,2,1,0,0,0,0,0,0,0,0,0
60000,25.17,799.0,53.3,5,5,0,0,1,1,0,1,0,0,0,0
10500,18.16,1196.0,86.8,5,5,0,0,1,1,0,1,0,0,0,0
33000,25.6,1498.0,97.9,5,4,1,0,0,1,0,1,0,0,0,0
100000,12.99,2494.0,100.6,8,8,1,0,0,1,0,1,0,0,0,0
56290,24.0,1186.0,73.97,5,4,1,0,0,0,0,1,0,0,0,0
80000,16.95,1498.0,97.7,5,8,0,0,1,1,0,1,0,0,0,1
7500,16.78,1995.0,190.0,5,2,1,0,0,0,0,0,0,0,0,0
48000,21.1,998.0,100.5,5,3,0,0,1,1,0,1,0,1,0,0
90000,19.7,796.0,46.3,5,21,0,0,1,1,0,1,0,1,0,0
17000,23.1,998.0,67.04,5,5,0,0,1,1,0,0,0,0,0,0
24000,24.4,1498.0,98.63,5,3,1,0,0,1,0,1,0,0,0,0
20000,18.0,1969.0,190.0,5,2,1,0,0,1,0,0,0,0,0,0
77000,22.54,1396.0,88.73,5,5,1,0,0,1,0,1,0,0,0,0
120000,19.7,796.0,35.0,8,11,0,0,1,1,0,1,0,0,0,1
100000,18.8,1248.0,90.0,5,11,1,0,0,1,0,1,0,1,0,0
15000,20.4,1194.0,94.93,5,3,0,0,1,1,0,1,0,0,0,0
53000,23.0,1396.0,90.0,5,9,1,0,0,1,0,1,0,1,0,0
80000,22.54,1396.0,88.73,5,6,1,0,0,1,0,1,0,0,0,0
100000,17.8,1248.0,75.0,5,12,1,0,0,1,0,1,0,1,0,0
40000,18.49,1493.0,100.0,7,6,1,0,0,1,0,0,0,0,0,0
24700,16.0,2179.0,140.0,7,6,1,0,0,1,0,1,0,0,0,0
100000,17.0,1405.0,71.0,5,12,1,0,0,1,0,1,0,1,0,0
48000,21.7,1498.0,98.96,5,8,1,0,0,0,0,1,0,1,0,0
90000,22.0,1197.0,81.8,5,4,0,0,1,1,0,1,0,0,0,0
76460,22.32,1582.0,126.32,5,8,1,0,0,1,0,1,0,0,0,0
100000,28.4,1248.0,74.02,5,3,1,0,0,1,0,1,0,0,0,0
10000,21.21,1197.0,81.8,5,2,0,0,1,1,0,1,0,0,0,0
70000,15.96,2523.0,62.1,7,7,1,0,0,1,0,1,0,1,0,0
10000,23.95,998.0,67.05,5,3,0,0,1,1,0,1,0,0,0,0
55425,16.1,796.0,37.0,4,16,0,0,1,1,0,1,0,1,0,0
120000,17.21,1493.0,100.0,7,8,1,0,0,1,0,1,0,1,0,0
20000,22.74,796.0,47.3,5,6,0,0,1,1,0,1,0,0,0,1
80000,18.2,1061.0,64.0,5,14,0,0,1,1,0,1,0,1,0,0
70000,20.4,1248.0,91.7,5,6,1,0,0,1,0,1,0,0,0,0
35000,22.7,799.0,53.64,5,5,0,0,1,1,0,1,0,0,0,0
70000,20.0,1399.0,68.1,5,8,1,0,0,1,0,1,0,1,0,0
90000,15.6,1196.0,70.0,5,11,0,0,1,1,0,1,0,1,0,0
20000,22.37,2487.0,214.56,5,2,0,0,1,0,0,0,0,0,0,0
90000,20.14,1197.0,81.86,5,4,0,0,1,1,0,1,0,0,0,0
25000,21.5,1497.0,108.5,5,4,1,0,0,1,0,1,0,0,0,0
24019,22.9,1248.0,74.0,5,8,1,0,0,1,0,1,0,0,0,0
29000,17.4,1197.0,81.86,5,3,0,0,1,0,0,0,0,0,0,0
27000,15.8,1591.0,121.3,5,3,0,0,1,1,0,1,0,0,0,0
80000,21.19,1396.0,88.73,5,5,1,0,0,1,0,1,0,0,0,0
60000,20.92,998.0,67.1,5,8,0,0,1,1,0,1,0,0,0,0
80868,13.7,1368.0,88.8,5,9,0,0,1,1,0,1,0,0,0,1
50000,24.3,1248.0,88.5,5,3,1,0,0,0,0,1,0,0,0,0
60000,19.7,796.0,46.3,5,12,0,0,1,1,0,1,0,0,0,0
120000,23.4,1248.0,74.0,5,7,1,0,0,1,0,1,0,0,0,0
40000,25.2,1248.0,74.0,5,7,1,0,0,1,0,1,0,0,0,0
40000,23.0,1396.0,90.0,5,12,1,0,0,1,0,1,0,0,0,0
60000,17.7,1497.0,113.42,5,9,0,0,1,0,0,1,0,0,0,0
80000,17.2,1396.0,53.5,5,13,1,0,0,1,0,1,0,1,0,0
50171,11.1,2354.0,158.8,5,9,0,0,1,0,0,0,0,0,0,0
70670,16.5,1499.0,110.0,5,6,0,0,1,0,1,0,0,0,0,0
170000,23.59,1364.0,67.04,5,6,1,0,0,1,0,1,0,0,0,0
120000,17.88,1396.0,52.8,5,13,1,0,0,1,0,1,1,0,0,0
90000,25.44,936.0,57.6,5,9,1,0,0,1,0,1,0,0,0,0
100000,18.15,1198.0,82.0,5,5,0,0,1,1,0,1,0,1,0,0
40000,19.49,1198.0,67.04,5,4,0,0,1,1,0,1,0,0,0,0
67000,18.9,1061.0,67.0,5,12,0,0,1,1,0,1,0,0,0,0
41000,19.16,2494.0,157.7,5,5,0,0,1,0,0,0,0,0,0,0
110000,20.77,1248.0,88.76,7,8,1,0,0,1,0,1,0,0,0,0
120000,25.2,1248.0,74.0,5,5,1,0,0,1,0,1,0,0,0,0
80000,13.01,2199.0,194.3,7,7,1,0,0,1,0,0,0,1,0,0
80600,19.3,1248.0,73.9,5,10,1,0,0,1,0,1,0,0,0,0
5000,20.0,999.0,72.0,7,2,0,0,1,1,0,1,0,0,0,0
1000,21.21,1197.0,81.8,5,1,0,0,1,1,0,0,0,0,0,0
120000,12.8,2494.0,102.0,8,11,1,0,0,1,0,1,0,1,0,0
120000,12.8,2494.0,102.0,7,9,1,0,0,1,0,1,0,1,0,0
52000,18.9,1061.0,67.0,5,12,0,0,1,1,0,1,0,1,0,0
70000,19.67,1582.0,126.2,5,6,1,0,0,1,0,1,0,0,0,0
40000,22.0,1582.0,126.2,5,2,1,0,0,1,0,1,0,0,0,0
111000,19.7,796.0,46.3,5,9,0,0,1,1,0,1,0,0,0,0
30000,20.51,998.0,67.04,5,4,0,0,1,1,0,1,0,0,0,0
10000,21.21,1197.0,81.8,5,2,0,0,1,1,0,1,0,0,0,0
80000,13.5,1995.0,52.0,5,13,1,0,0,1,0,1,0,0,0,1
56290,24.0,1186.0,73.97,5,4,1,0,0,0,0,1,0,0,0,0
10000,18.9,1197.0,81.86,5,2,0,0,1,1,0,1,0,0,0,0
35700,28.4,1248.0,74.02,5,2,1,0,0,0,0,1,0,0,0,0
110000,19.3,1248.0,73.9,5,9,1,0,0,1,0,1,0,0,0,0
80000,21.9,1396.0,90.0,5,10,1,0,0,1,0,1,0,1,0,0
20000,18.0,1969.0,190.0,5,2,1,0,0,1,0,0,0,0,0,0
90000,25.8,1498.0,98.6,5,8,1,0,0,1,0,1,0,0,0,1
40000,20.36,1197.0,78.9,5,10,0,0,1,1,0,1,0,1,0,0
15000,21.21,1197.0,81.8,5,2,0,0,1,1,0,1,0,0,0,0
110000,14.1,2179.0,147.94,7,6,1,0,0,1,0,1,0,0,0,0
70000,23.2,1248.0,73.94,5,7,1,0,0,1,0,1,0,0,0,0
100000,16.0,2179.0,140.0,7,5,1,0,0,1,0,1,0,0,0,0
80000,25.32,1198.0,77.0,6,5,1,0,0,1,0,1,0,0,0,0
20000,22.5,999.0,67.0,5,4,0,0,1,1,0,1,0,0,0,0
85000,22.74,796.0,47.3,5,8,0,0,1,1,0,1,0,0,0,0
70000,20.92,998.0,67.1,5,7,0,0,1,1,0,1,0,0,0,0
51146,24.3,1248.0,88.5,5,4,1,0,0,1,0,1,0,0,0,0
60000,20.0,1399.0,68.0,5,9,1,0,0,1,0,1,0,0,0,0
110000,15.4,2523.0,75.0,7,4,1,0,0,1,0,1,0,0,0,0
30000,17.3,1497.0,121.0,8,2,1,0,0,1,0,1,0,0,0,0
90000,23.0,1396.0,90.0,5,10,1,0,0,1,0,1,0,0,0,1
60000,15.1,2179.0,140.0,7,7,1,0,0,1,0,1,0,0,0,0
120000,23.59,1364.0,67.04,5,7,1,0,0,1,0,1,0,0,0,0
75000,19.7,796.0,46.3,5,11,0,0,1,1,0,1,0,1,0,0
58559,25.2,1248.0,74.0,5,4,1,0,0,0,0,1,0,0,0,0
60000,27.39,1248.0,74.0,5,6,1,0,0,1,0,1,0,0,0,0
60000,23.0,1498.0,98.96,5,3,1,0,0,1,0,1,0,0,0,0
50000,20.86,1199.0,75.0,5,9,1,0,0,1,0,1,0,1,0,0
15000,18.25,1968.0,187.74,5,3,1,0,0,0,0,0,0,0,0,0
56494,18.2,1199.0,88.7,5,5,0,0,1,0,1,1,0,0,0,0
58343,21.79,998.0,67.05,5,8,0,0,1,0,1,1,0,0,0,0
90000,19.7,796.0,46.3,5,14,0,0,1,1,0,1,0,1,0,0
105000,23.4,1248.0,74.0,5,8,1,0,0,1,0,1,0,1,0,0
29000,24.0,1186.0,73.97,5,3,1,0,0,1,0,1,0,0,0,0
60000,23.84,1199.0,84.0,5,4,0,0,1,1,0,1,0,0,0,0
77000,15.1,2179.0,140.0,7,9,1,0,0,0,0,1,0,1,0,0
70000,22.54,1396.0,88.73,5,6,1,0,0,1,0,1,0,0,0,0
168000,14.0,2498.0,112.0,7,11,1,0,0,1,0,1,0,0,0,0
146000,19.61,1405.0,70.0,5,9,1,0,0,1,0,1,0,0,0,0
70000,17.3,1497.0,117.3,7,4,0,0,1,1,0,1,0,0,0,0
110000,23.4,1248.0,74.0,5,7,1,0,0,1,0,1,0,1,0,0
193000,19.3,1248.0,73.9,5,9,1,0,0,1,0,1,0,0,0,0
20000,16.0,2179.0,138.0,7,3,1,0,0,1,0,0,0,0,0,0
80000,20.36,1197.0,78.9,5,10,0,0,1,1,0,1,0,1,0,0
120000,15.3,2956.0,83.8,7,9,1,0,0,1,0,1,1,0,0,0
149000,23.4,1248.0,74.0,5,8,1,0,0,1,0,1,0,0,0,0
25000,23.01,999.0,67.0,5,4,0,0,1,1,0,1,0,0,0,0
120000,12.99,2494.0,100.6,7,6,1,0,0,1,0,1,0,0,0,0
100000,15.2,1193.0,65.0,5,13,0,0,1,1,0,1,0,0,0,0
1303,17.8,1198.0,86.7,5,2,0,0,1,0,0,1,0,0,0,0
35000,24.3,1248.0,88.5,5,3,1,0,0,1,0,1,0,0,0,0
12000,23.1,998.0,67.04,5,4,0,0,1,1,0,1,0,0,0,0
58632,14.0,796.0,35.0,5,13,0,0,1,0,0,1,0,1,0,0
95500,14.0,2179.0,138.1,7,8,1,0,0,1,0,1,0,1,0,0
30000,19.44,999.0,75.0,5,2,0,0,1,1,0,1,0,1,0,0
50000,16.95,1498.0,97.7,5,9,0,0,1,1,0,1,0,0,0,0
13500,18.9,1197.0,82.0,5,5,0,0,1,1,0,1,0,0,0,0
50000,22.74,796.0,47.3,5,5,0,0,1,1,0,1,0,0,0,0
135000,18.3,1991.0,147.9,5,11,1,0,0,1,0,1,0,0,0,1
160500,13.5,2179.0,115.0,5,11,1,0,0,1,0,1,1,0,0,0
84000,23.4,1248.0,74.0,5,7,1,0,0,1,0,1,0,0,0,0
98000,12.07,2967.0,241.4,7,12,1,0,0,1,0,0,1,0,0,0
11000,17.0,1198.0,108.5,5,3,0,0,1,0,0,1,0,0,0,0
110000,13.2,1495.0,94.0,5,13,0,0,0,1,0,1,0,0,0,1
110000,15.1,2179.0,140.0,7,7,1,0,0,1,0,1,0,0,0,0
155000,12.8,2494.0,102.0,8,11,1,0,0,1,0,1,0,0,0,1
55896,25.0,1396.0,69.0,5,7,1,0,0,1,0,1,0,1,0,0
80000,20.77,1248.0,88.8,7,6,1,0,0,1,0,1,0,0,0,0
26000,28.4,1248.0,74.0,5,3,1,0,0,1,0,1,0,0,0,0
180000,18.4,1248.0,75.0,5,9,1,0,0,1,0,1,0,0,0,0
25000,21.21,1197.0,81.8,5,2,0,0,1,1,0,1,0,0,0,0
70000,19.09,1405.0,69.01,5,4,1,0,0,1,0,1,0,0,0,0
70000,15.4,2179.0,120.0,7,7,1,0,0,1,0,1,0,0,0,0
35000,18.2,1199.0,82.4,5,7,0,0,1,1,0,1,0,0,0,0
110000,17.92,1086.0,62.1,5,10,0,0,1,1,0,1,0,1,0,0
80000,24.3,1248.0,88.5,5,5,1,0,0,1,0,1,0,0,0,0
70000,13.58,2499.0,72.4,9,7,1,0,0,1,0,1,0,1,0,0
50000,13.58,2499.0,72.4,9,7,1,0,0,1,0,1,0,0,0,0
50000,15.96,2523.0,62.1,7,7,1,0,0,1,0,1,0,1,0,0
35000,18.9,1197.0,82.0,5,5,0,0,1,1,0,1,0,0,0,0
100000,21.1,1248.0,73.9,5,10,1,0,0,1,0,1,0,1,0,0
85700,17.0,1405.0,70.0,5,10,1,0,0,1,0,1,0,1,0,0
1600,13.96,1451.0,141.0,5,1,0,0,1,0,0,0,0,0,0,0
18000,19.62,1998.0,190.0,5,3,1,0,0,0,0,0,0,0,0,0
50000,20.85,1197.0,83.14,5,4,0,0,1,1,0,1,0,0,0,0
110000,17.7,1497.0,78.0,5,13,0,0,1,1,0,1,0,1,0,0
20000,23.84,1199.0,84.0,5,4,0,0,1,1,0,1,0,0,0,0
80000,23.4,1248.0,74.0,5,8,1,0,0,1,0,1,0,0,0,0
100000,15.1,2179.0,140.0,7,7,1,0,0,1,0,1,0,0,0,0
264000,12.8,2494.0,102.0,8,15,1,0,0,1,0,1,0,0,0,0
100000,15.96,2523.0,63.0,9,6,1,0,0,1,0,1,0,0,0,0
24000,15.1,2179.0,152.87,7,3,1,0,0,0,0,1,0,0,0,0
7800,22.0,1197.0,81.8,5,3,0,0,1,1,0,0,0,0,0,0
110000,18.1,1493.0,110.0,5,13,1,0,0,1,0,1,0,1,0,0
105000,17.0,1497.0,118.0,5,10,0,0,1,1,0,1,0,0,0,0
2000,16.8,1984.0,150.0,5,3,1,0,0,0,0,0,0,0,0,0
100000,25.83,1498.0,99.0,5,5,1,0,0,1,0,1,0,0,0,0
90000,20.0,1399.0,68.1,5,8,1,0,0,1,0,1,0,1,0,0
28000,16.1,1197.0,85.0,5,3,0,0,1,0,0,1,0,0,0,0
28000,21.21,1197.0,81.8,5,3,0,0,1,1,0,0,0,0,0,0
80000,25.83,1498.0,99.0,5,5,1,0,0,1,0,1,0,0,0,0
110000,19.81,1086.0,68.05,5,13,0,0,1,1,0,1,1,0,0,0
25000,18.16,1196.0,86.8,5,10,0,0,1,0,0,1,0,0,0,0
138000,22.77,1498.0,98.59,5,6,1,0,0,1,0,1,0,0,0,0
250000,12.8,2494.0,102.0,7,10,1,0,0,1,0,1,0,1,0,0
200000,13.0,2489.0,95.0,8,10,1,0,0,1,0,1,0,0,0,1
2000,16.8,1984.0,150.0,5,3,1,0,0,0,0,0,0,0,0,0
70000,17.01,1591.0,121.3,5,8,0,0,1,1,0,1,0,0,0,0
70000,25.44,936.0,57.6,5,9,1,0,0,1,0,1,0,1,0,0
50000,28.4,1248.0,74.02,5,3,1,0,0,1,0,0,0,0,0,0
10000,22.54,1396.0,88.73,5,5,1,0,0,1,0,1,0,0,0,0
60000,14.1,2179.0,148.0,7,5,1,0,0,1,0,1,0,1,0,0
68089,19.16,2494.0,157.7,5,5,0,0,1,0,1,0,0,0,0,0
70000,23.26,1197.0,88.5,5,1,0,0,1,1,0,1,0,0,0,0
40000,18.15,1198.0,82.0,6,5,0,0,1,1,0,1,0,0,0,0
100000,24.52,1248.0,88.5,7,5,1,0,0,1,0,1,0,1,0,0
11000,14.3,1598.0,103.5,5,5,0,0,1,0,0,0,0,0,0,0
70000,15.85,1499.0,110.4,5,8,0,0,1,1,0,1,0,1,0,0
49000,18.5,1197.0,80.0,5,11,0,0,1,1,0,1,0,0,0,0
110000,16.8,1497.0,116.4,5,10,0,0,1,1,0,1,0,0,0,1
35000,23.01,999.0,67.0,5,2,0,0,1,1,0,1,0,0,0,0
70000,24.3,1248.0,88.5,5,5,1,0,0,1,0,1,0,0,0,0
110000,19.09,1396.0,69.0,5,9,1,0,0,1,0,1,0,1,0,0
50000,16.8,796.0,34.2,5,4,0,0,1,1,0,1,0,0,0,0
24300,21.21,1197.0,81.8,5,9,0,0,1,0,0,1,0,0,0,0
25000,14.2,1597.0,92.0,5,17,0,0,1,1,0,1,0,0,0,1
120000,16.36,1495.0,93.7,5,8,0,0,1,1,0,1,0,0,0,0
100000,13.45,1086.0,62.1,5,10,0,1,0,1,0,1,0,1,0,0
80000,17.19,1197.0,81.86,5,4,0,0,1,1,0,1,0,1,0,0
43000,19.0,998.0,67.1,5,8,0,0,1,1,0,1,0,1,0,0
20000,22.37,2487.0,214.56,5,2,0,0,1,0,0,0,0,0,0,0
9500,18.16,1196.0,86.8,5,2,0,0,1,1,0,1,0,0,0,0
96000,13.4,1794.0,125.0,5,16,0,0,1,1,0,1,0,1,0,0
120000,19.3,1248.0,73.9,5,11,1,0,0,1,0,1,0,1,0,0
130000,17.8,1399.0,68.0,5,10,1,0,0,1,0,1,0,1,0,0
189000,21.02,1248.0,88.76,5,8,1,0,0,1,0,1,0,0,0,0
160000,11.5,2982.0,169.0,7,9,1,0,0,1,0,0,0,0,0,0
2350,21.1,814.0,55.2,5,7,0,0,1,1,0,1,0,0,0,0
75000,25.0,1396.0,69.0,5,10,1,0,0,0,0,1,0,1,0,0
140000,14.4,1598.0,103.6,5,10,0,0,1,1,0,0,0,1,0,0
120000,18.0,995.0,62.0,5,11,0,0,1,1,0,1,0,0,0,0
